Animal ID,Name,DateTime,MonthYear,Found Location,Intake Type,Intake Condition,Animal Type,Sex upon Intake,Age upon Intake,Breed,Color
A570186,Morris,9/29/2017 17:07,9/29/2017 17:07,Austin (TX),Public Assist,Normal,Cat,Neutered Male,8 years,Domestic Shorthair Mix,Orange Tabby
A759268,,9/29/2017 17:27,9/29/2017 17:27,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,2 months,Miniature Poodle Mix,Black
A759270,,9/29/2017 18:00,9/29/2017 18:00,15010 Fm 812 in Del Valle (TX),Stray,Normal,Cat,Unknown,4 weeks,Domestic Shorthair Mix,Gray Tabby
A759269,,9/29/2017 18:00,9/29/2017 18:00,15010 Fm 812 in Del Valle (TX),Stray,Normal,Cat,Unknown,4 weeks,Domestic Shorthair Mix,Gray Tabby
A759271,*Yoshi,9/29/2017 18:22,9/29/2017 18:22,5601 Manchaca Road in Austin (TX),Stray,Normal,Dog,Intact Female,1 month,Dachshund Wirehair Mix,Tan/White
A758969,,9/29/2017 18:25,9/29/2017 18:25,13327 Old San Antonio Rd in Travis (TX),Stray,Normal,Dog,Intact Male,1 year,German Shepherd Mix,Black
A759272,,9/29/2017 18:29,9/29/2017 18:29,14802 Thunderhead Road in Austin (TX),Stray,Sick,Dog,Intact Female,4 weeks,Chihuahua Longhair Mix,Black/Tan
A756421,Entei,9/29/2017 18:42,9/29/2017 18:42,Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Basset Hound Mix,Brown
A554674,Chloe,9/29/2017 21:52,9/29/2017 21:52,3048 Steiner Ranch Blvd in Travis (TX),Stray,Injured,Dog,Spayed Female,11 years,Chihuahua Shorthair Mix,Tan
A744708,Lita,9/29/2017 22:54,9/29/2017 22:54,3800 S 183 Hwy in Travis (TX),Public Assist,Normal,Dog,Spayed Female,3 years,Australian Cattle Dog Mix,Liver Tick
A759278,,9/29/2017 22:54,9/29/2017 22:54,3800 S 183 Hwy in Travis (TX),Public Assist,Normal,Dog,Intact Female,3 years,Chihuahua Shorthair/Dachshund,White
A751461,Wilder,9/30/2017 11:02,9/30/2017 11:02,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,1 year,Black/Tan Hound Mix,Black/Tan
A759291,*Blanca,9/30/2017 11:22,9/30/2017 11:22,Airport Boulevard And Manor Road in Austin (TX),Stray,Normal,Dog,Intact Female,6 months,Anatol Shepherd Mix,White
A759292,*Fred,9/30/2017 11:40,9/30/2017 11:40,9901 North Capital Of Texas Highway in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Orange Tabby
A759297,Ohio,9/30/2017 11:44,9/30/2017 11:44,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,3 years,Domestic Shorthair Mix,Black
A691706,Lucy,9/30/2017 11:44,9/30/2017 11:44,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,3 years,Domestic Longhair Mix,Brown Tabby
A759296,Cleveland,9/30/2017 11:44,9/30/2017 11:44,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,3 years,Domestic Shorthair Mix,Blue
A759299,Effect,9/30/2017 11:44,9/30/2017 11:44,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,3 years,Domestic Shorthair Mix,Orange Tabby
A759298,Rex,9/30/2017 11:44,9/30/2017 11:44,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,3 years,Domestic Shorthair Mix,Orange Tabby
A759293,,9/30/2017 11:44,9/30/2017 11:44,West Anderson Lane And Shoal Creek Blvd in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Labrador Retriever Mix,Black
A759300,*Ramona,9/30/2017 11:51,9/30/2017 11:51,5607 Apple Orchard Lane in Austin (TX),Stray,Normal,Cat,Spayed Female,2 years,Domestic Longhair Mix,White/Brown Tabby
A759306,Kiki,9/30/2017 12:30,9/30/2017 12:30,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,1 year,Domestic Longhair Mix,Brown Tabby
A727639,Fido,9/30/2017 12:34,9/30/2017 12:34,1200 Rundberg Lane in Austin (TX),Stray,Normal,Dog,Neutered Male,3 years,Labrador Retriever Mix,Brown
A759304,,9/30/2017 12:36,9/30/2017 12:36,1515 Wickersham in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Black/White
A759301,,9/30/2017 12:36,9/30/2017 12:36,1515 Wickersham in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Black
A759303,,9/30/2017 12:36,9/30/2017 12:36,1515 Wickersham in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Black
A759305,,9/30/2017 12:36,9/30/2017 12:36,1515 Wickersham in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Black/White
A759302,,9/30/2017 12:36,9/30/2017 12:36,1515 Wickersham in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Black
A759308,Harold,9/30/2017 12:47,9/30/2017 12:47,7816 Jotham Dr in Travis (TX),Stray,Normal,Dog,Intact Male,1 year,Catahoula Mix,Brown/White
A759309,Carmela,9/30/2017 13:03,9/30/2017 13:03,605 W St Johns Avenue in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Bulldog Mix,White/Tan
A759310,Puppy Baby,9/30/2017 13:03,9/30/2017 13:03,605 W St Johns Avenue in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Mastiff,Brown/Black
A759312,*Mimi,9/30/2017 13:10,9/30/2017 13:10,Highway 71 And Ross Road in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Chihuahua Shorthair Mix,Sable/White
A759315,,9/30/2017 13:20,9/30/2017 13:20,3102 Robinson Avenue in Austin (TX),Stray,Normal,Cat,Intact Female,3 months,Domestic Shorthair Mix,White/Brown Tabby
A759316,*Willie,9/30/2017 13:22,9/30/2017 13:22,409 William Cannon Drive in Austin (TX),Stray,Normal,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,White/Cream
A759314,,9/30/2017 13:22,9/30/2017 13:22,Austin (TX),Stray,Normal,Dog,Intact Female,4 months,Chihuahua Shorthair Mix,Black/Brown
A759317,,9/30/2017 13:38,9/30/2017 13:38,Majestic Elm Lane in Travis (TX),Stray,Normal,Dog,Intact Male,1 year,Rat Terrier Mix,White/Tan
A759318,Jax,9/30/2017 13:44,9/30/2017 13:44,Manor (TX),Public Assist,Normal,Dog,Neutered Male,1 year,Pit Bull/Labrador Retriever,Brown
A737917,*Clark,9/30/2017 13:48,9/30/2017 13:48,8929 Shoal Creek in Austin (TX),Stray,Normal,Cat,Neutered Male,1 year,Domestic Shorthair Mix,White/Brown Tabby
A759320,,9/30/2017 13:48,9/30/2017 13:48,8929 Shoal Creek in Austin (TX),Stray,Normal,Cat,Unknown,4 months,Domestic Shorthair Mix,Black
A759319,,9/30/2017 13:48,9/30/2017 13:48,12513 Lamplight Village Avenue in Austin (TX),Stray,Normal,Cat,Unknown,1 year,Domestic Shorthair Mix,Black
A759323,Petey,9/30/2017 14:14,9/30/2017 14:14,7604 N Interstate Hwy 35 in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Jack Russell Terrier Mix,White/Tan
A759194,Athena,9/30/2017 14:21,9/30/2017 14:21,Del Valle (TX),Owner Surrender,Injured,Cat,Spayed Female,2 years,Domestic Shorthair Mix,Cream Tabby
A759326,Sir Charles,9/30/2017 14:26,9/30/2017 14:26,5304 Via Besso in Travis (TX),Stray,Normal,Dog,Intact Male,4 years,Pembroke Welsh Corgi Mix,Black/Brown
A759327,*Perdy,9/30/2017 14:31,9/30/2017 14:31,Us Highway 290 And Parmer Lane in Austin (TX),Stray,Injured,Dog,Spayed Female,2 years,Labrador Retriever,White
A757219,Puma,9/30/2017 14:59,9/30/2017 14:59,Williamson (TX),Owner Surrender,Normal,Cat,Spayed Female,12 years,American Shorthair Mix,Gray/White
A759330,*Anna,9/30/2017 15:01,9/30/2017 15:01,8108 Canoga in Austin (TX),Stray,Normal,Cat,Intact Female,9 months,Domestic Shorthair Mix,Tortie
A759329,Aphaea,9/30/2017 15:01,9/30/2017 15:01,8108 Canoga in Austin (TX),Stray,Normal,Cat,Intact Female,9 months,Domestic Shorthair Mix,Blue Tabby
A759332,*Petra,9/30/2017 15:01,9/30/2017 15:01,8108 Canoga in Austin (TX),Stray,Normal,Cat,Intact Female,9 months,Domestic Shorthair Mix,Tortie
A759331,*Tony,9/30/2017 15:01,9/30/2017 15:01,8108 Canoga in Austin (TX),Stray,Normal,Cat,Intact Male,9 months,Domestic Longhair Mix,Black Smoke
A732861,Fozzy,9/30/2017 15:08,9/30/2017 15:08,4604 Wally Avenue in Austin (TX),Stray,Normal,Dog,Intact Male,4 years,Collie Smooth Mix,Black/White
A759340,Moki,9/30/2017 15:31,9/30/2017 15:31,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,1 year,Staffordshire Mix,Black/White
A759333,Truffles,9/30/2017 15:39,9/30/2017 15:39,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,5 years,Domestic Shorthair Mix,Black
A759336,Angel,9/30/2017 15:39,9/30/2017 15:39,Austin (TX),Stray,Normal,Cat,Spayed Female,5 years,Domestic Shorthair Mix,Brown Tabby/White
A750330,Angel Jack,9/30/2017 16:18,9/30/2017 16:18,1156 W Cesar Chavez in Austin (TX),Public Assist,Normal,Dog,Neutered Male,2 years,Pit Bull Mix,Fawn
A665334,Mcruber,9/30/2017 16:26,9/30/2017 16:26,6315 Ken Caryl Dr in Austin (TX),Public Assist,Normal,Dog,Neutered Male,5 years,Pit Bull Mix,Blue/White
A759339,Rose,9/30/2017 16:35,9/30/2017 16:35,10000 North Lamar Boulevard #1016 in Austin (TX),Stray,Normal,Dog,Intact Female,2 months,Australian Cattle Dog/American Pit Bull Terrier,White/Tan
A759338,,9/30/2017 16:38,9/30/2017 16:38,3801 Black Granite Dr in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Australian Shepherd Mix,Blue Merle
A758942,Marley,9/30/2017 16:41,9/30/2017 16:41,Austin (TX),Public Assist,Normal,Dog,Spayed Female,2 years,Labrador Retriever Mix,Black
A759341,*Raven,9/30/2017 16:47,9/30/2017 16:47,Austin (TX),Stray,Normal,Dog,Intact Female,1 year,German Shepherd Mix,Black/Tan
A759342,*Judith,9/30/2017 16:47,9/30/2017 16:47,Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Chihuahua Shorthair Mix,Tan
A759343,,9/30/2017 16:58,9/30/2017 16:58,2303 Alta Vista in Austin (TX),Stray,Normal,Cat,Intact Female,9 months,Domestic Shorthair Mix,Torbie
A759344,*Eyes,9/30/2017 16:58,9/30/2017 16:58,2303 Alta Vista in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair Mix,Orange Tabby
A759346,*Boca,9/30/2017 16:58,9/30/2017 16:58,2303 Alta Vista in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair Mix,Orange Tabby
A759348,*Nariz,9/30/2017 16:58,9/30/2017 16:58,2303 Alta Vista in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair Mix,Tortie
A759345,*Ears,9/30/2017 16:58,9/30/2017 16:58,2303 Alta Vista in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair Mix,Torbie
A759349,*Ponch,9/30/2017 17:20,9/30/2017 17:20,508 East Howard Lane in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Medium Hair Mix,Black/White
A759350,Max,9/30/2017 17:20,9/30/2017 17:20,508 East Howard Lane in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Brown Tabby/White
A759351,*Dustin,9/30/2017 17:43,9/30/2017 17:43,Huntleigh Circle And Craigwood Drive in Austin (TX),Stray,Normal,Other,Intact Male,1 year,Californian Mix,White/Gray
A759352,*Gus,9/30/2017 17:58,9/30/2017 17:58,Interstate Ih 35 And Martin Luther King in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Blue Tabby
A759353,,9/30/2017 18:03,9/30/2017 18:03,1408 Parker Lane in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair Mix,Brown Tabby
A759355,*Poppy,9/30/2017 18:10,9/30/2017 18:10,Weberville Way in Travis (TX),Stray,Normal,Dog,Intact Female,1 year,Chihuahua Shorthair,Buff
A759356,,9/30/2017 18:17,9/30/2017 18:17,Ben White And South Congress in Austin (TX),Stray,Normal,Dog,Intact Male,3 months,Labrador Retriever Mix,Black
A732833,Vito,9/30/2017 18:23,9/30/2017 18:23,Wells Branch And Single Trace in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Pit Bull Mix,Blue/White
A759357,Micah,9/30/2017 18:30,9/30/2017 18:30,7495 Chevy Chase Drive in Austin (TX),Stray,Normal,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Brown Tabby/White
A759359,,9/30/2017 18:49,9/30/2017 18:49,7912 Finch Trail in Austin (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair Mix,Black
A759360,*Fawn,9/30/2017 18:53,9/30/2017 18:53,Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Australian Cattle Dog Mix,White
A759361,,9/30/2017 18:53,9/30/2017 18:53,Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Great Pyrenees,White
A759363,,9/30/2017 21:57,9/30/2017 21:57,8800 S 1St in Austin (TX),Wildlife,Normal,Other,Unknown,1 year,Bat Mix,Brown
A759375,Shilo,10/1/2017 11:00,10/1/2017 11:00,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,7 months,Australian Shepherd Mix,Blue Merle
A759376,*Tink,10/1/2017 11:10,10/1/2017 11:10,6008 Marigold Terrace in Austin (TX),Stray,Normal,Dog,Intact Female,1 month,Pit Bull Mix,Tan/White
A759377,*Maddie,10/1/2017 11:27,10/1/2017 11:27,809 Tirado Street in Austin (TX),Stray,Normal,Dog,Intact Female,7 months,Chihuahua Shorthair Mix,Black/White
A573920,Fuzzy,10/1/2017 11:28,10/1/2017 11:28,4600 Molera Dr in Austin (TX),Stray,Normal,Cat,Neutered Male,7 years,Domestic Shorthair Mix,Black
A759378,,10/1/2017 11:35,10/1/2017 11:35,6448 Highway 290 in Austin (TX),Stray,Normal,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Blue
A759380,Manchas,10/1/2017 11:44,10/1/2017 11:44,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,1 year,Bluetick Hound Mix,White/Tricolor
A759381,Russell,10/1/2017 11:50,10/1/2017 11:50,Bodgers And Peggoty in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Pekingese Mix,Brown/Black
A758597,Eleanor,10/1/2017 11:58,10/1/2017 11:58,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,6 years,Labrador Retriever,Buff/White
A749127,Princess,10/1/2017 11:59,10/1/2017 11:59,9000 Fm 812 in Austin (TX),Stray,Normal,Dog,Spayed Female,1 year,Pit Bull Mix,Blue/White
A759383,Coco,10/1/2017 12:07,10/1/2017 12:07,Parkfield And Cripple Creek in Austin (TX),Stray,Normal,Dog,Intact Female,6 years,American Pit Bull Terrier/Labrador Retriever,Brown/White
A759387,,10/1/2017 12:23,10/1/2017 12:23,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,2 months,Domestic Shorthair Mix,Black/White
A759385,,10/1/2017 12:23,10/1/2017 12:23,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,2 months,Domestic Shorthair Mix,Blue
A759389,,10/1/2017 12:23,10/1/2017 12:23,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,2 months,Domestic Shorthair Mix,Black/White
A759388,,10/1/2017 12:23,10/1/2017 12:23,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,2 months,Domestic Shorthair Mix,Black/White
A759386,,10/1/2017 12:23,10/1/2017 12:23,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,2 months,Domestic Shorthair Mix,Black/White
A759384,,10/1/2017 12:23,10/1/2017 12:23,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,2 months,Domestic Shorthair Mix,Black
A734788,Bagheera,10/1/2017 12:27,10/1/2017 12:27,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,1 year,Domestic Longhair Mix,Black
A759390,,10/1/2017 12:55,10/1/2017 12:55,4700 Palisade in Austin (TX),Stray,Normal,Cat,Intact Female,3 weeks,American Shorthair Mix,Orange Tabby/White
A616444,Springdale,10/1/2017 13:08,10/1/2017 13:08,Tillery Street in Austin (TX),Stray,Normal,Dog,Neutered Male,7 years,Labrador Retriever Mix,Yellow
A759393,,10/1/2017 13:26,10/1/2017 13:26,10739 Old Lockhart in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Great Pyrenees Mix,White/White
A759394,*Malcolm,10/1/2017 13:26,10/1/2017 13:26,10739 Old Lockhart in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Great Pyrenees Mix,White/Tan
A759395,Harvey,10/1/2017 13:45,10/1/2017 13:45,Austin (TX),Public Assist,Normal,Dog,Intact Male,10 months,Harrier Mix,White/Brown
A754758,*Ruby,10/1/2017 13:54,10/1/2017 13:54,Pflugerville (TX),Owner Surrender,Normal,Dog,Spayed Female,2 years,Staffordshire Mix,Brown/White
A759397,J-Dog,10/1/2017 14:13,10/1/2017 14:13,2801 La Frontera Blvd in Round Rock (TX),Stray,Normal,Dog,Neutered Male,10 years,Labrador Retriever,Brown/White
A759396,*Jasper,10/1/2017 14:16,10/1/2017 14:16,12443 Tech Ridge in Austin (TX),Stray,Normal,Dog,Neutered Male,4 years,Maltese/Miniature Poodle,White
A759403,Hank,10/1/2017 14:27,10/1/2017 14:27,1900 Holly in Austin (TX),Stray,Normal,Dog,Neutered Male,4 years,Labrador Retriever Mix,Black
A759398,Sweat Pea,10/1/2017 14:27,10/1/2017 14:27,1900 Holly in Austin (TX),Stray,Normal,Dog,Neutered Male,6 years,Labrador Retriever Mix,Black
A759399,Shadow,10/1/2017 14:32,10/1/2017 14:32,2316 Bitter Creek in Austin (TX),Stray,Normal,Cat,Neutered Male,4 years,American Shorthair Mix,Blue
A759401,*Orville,10/1/2017 14:35,10/1/2017 14:35,Burnet And Anderson Lane in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Labrador Retriever Mix,Brown
A759400,*Goose,10/1/2017 14:36,10/1/2017 14:36,Dittmar And South 1St in Austin (TX),Stray,Normal,Dog,Intact Male,7 months,Staffordshire/Labrador Retriever,White/Black
A759407,Canelo,10/1/2017 14:51,10/1/2017 14:51,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,1 year,Catahoula Mix,Chocolate/Tan
A759408,Jax,10/1/2017 14:56,10/1/2017 14:56,8701 West Parmer Lane in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Labrador Retriever Mix,Brown Brindle/White
A759241,Bruno,10/1/2017 15:23,10/1/2017 15:23,11934 Rosethorn Dr in Austin (TX),Owner Surrender,Normal,Dog,Intact Male,5 months,Labrador Retriever Mix,Black/White
A759413,,10/1/2017 15:29,10/1/2017 15:29,13003 Vinyard Drive in Travis (TX),Stray,Normal,Dog,Intact Male,5 months,Labrador Retriever/Whippet,Tan
A759414,,10/1/2017 15:29,10/1/2017 15:29,13003 Vinyard Drive in Travis (TX),Stray,Normal,Dog,Intact Female,3 months,Labrador Retriever/Whippet,Tan
A759412,*Nala,10/1/2017 15:32,10/1/2017 15:32,3839 Airport Boulevard in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Rat Terrier Mix,Black/Tan
A758159,Rajah,10/1/2017 16:04,10/1/2017 16:04,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,1 year,Domestic Medium Hair Mix,Brown Tabby/White
A750416,Rasheed,10/1/2017 16:04,10/1/2017 16:04,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,1 year,Domestic Medium Hair Mix,Brown Tabby
A759417,August,10/1/2017 16:25,10/1/2017 16:25,Ingrid And Hogeye in Manor (TX),Stray,Normal,Dog,Intact Male,3 months,Labrador Retriever Mix,Black/White
A759422,,10/1/2017 16:49,10/1/2017 16:49,701 Center Ridge Dr in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,American Shorthair Mix,Tortie
A759420,,10/1/2017 16:49,10/1/2017 16:49,701 Center Ridge Dr in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,American Shorthair Mix,Torbie
A759418,,10/1/2017 16:49,10/1/2017 16:49,701 Center Ridge Dr in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,American Shorthair Mix,Brown Tabby
A759419,Iggy,10/1/2017 16:53,10/1/2017 16:53,2801 Zeke Bend in Austin (TX),Stray,Normal,Dog,Neutered Male,8 years,Pit Bull,Brown Brindle
A759421,Duke,10/1/2017 17:00,10/1/2017 17:00,201 Prairie Dell in Austin (TX),Stray,Normal,Dog,Neutered Male,2 years,Harrier Mix,White/Brown
A746463,Spots,10/1/2017 17:14,10/1/2017 17:14,305 East Grady Drive in Austin (TX),Stray,Normal,Dog,Neutered Male,8 months,Basset Hound Mix,White/Tan
A759424,Charlie,10/1/2017 18:10,10/1/2017 18:10,6501 Highpoint Cove in Austin (TX),Owner Surrender,Normal,Dog,Intact Male,1 year,Labrador Retriever Mix,Black
A759425,,10/1/2017 18:10,10/1/2017 18:10,2500 Rockridge in Austin (TX),Stray,Normal,Cat,Unknown,2 weeks,American Shorthair Mix,Calico/Black
A759426,,10/1/2017 18:10,10/1/2017 18:10,2500 Rockridge in Austin (TX),Stray,Normal,Cat,Unknown,2 weeks,American Shorthair Mix,Black/Black
A759427,,10/1/2017 18:10,10/1/2017 18:10,2500 Rockridge in Austin (TX),Stray,Normal,Cat,Unknown,2 weeks,American Shorthair Mix,Gray/White
A759428,,10/1/2017 18:10,10/1/2017 18:10,2500 Rockridge in Austin (TX),Stray,Normal,Cat,Unknown,2 weeks,American Shorthair Mix,Gray/Gray
A756846,Jasmine,10/1/2017 18:24,10/1/2017 18:24,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,4 years,Domestic Shorthair Mix,Torbie
A759430,*Whitney,10/1/2017 19:03,10/1/2017 19:03,Rosehill Circle And Stassney in Austin (TX),Stray,Normal,Dog,Spayed Female,2 years,Labrador Retriever Mix,Black/White
A759431,Diana,10/1/2017 19:03,10/1/2017 19:03,Rosehill Circle And Stassney in Austin (TX),Stray,Normal,Dog,Spayed Female,2 years,Labrador Retriever Mix,Black/White
A759429,*Aretha,10/1/2017 19:03,10/1/2017 19:03,Rosehill Circle And Stassney in Austin (TX),Stray,Normal,Dog,Spayed Female,1 year,Labrador Retriever Mix,Black/White
A759432,*Pippin,10/1/2017 19:15,10/1/2017 19:15,300 Ferguson in Austin (TX),Stray,Injured,Cat,Intact Male,1 month,Domestic Shorthair Mix,Brown Tabby
A759433,,10/1/2017 19:20,10/1/2017 19:20,40 N Ih 35 in Austin (TX),Wildlife,Normal,Other,Unknown,1 year,Bat Mix,Brown
A759438,,10/2/2017 5:37,10/2/2017 5:37,2100 San Jacinto in Austin (TX),Public Assist,Normal,Dog,Intact Male,3 months,Pit Bull Mix,Black Brindle
A759439,*Penelope,10/2/2017 7:27,10/2/2017 7:27,Hwy 183 & Ohlen Rd in Austin (TX),Stray,Sick,Cat,Spayed Female,1 month,Domestic Shorthair Mix,Brown Tabby/White
A759440,*Duke,10/2/2017 8:29,10/2/2017 8:29,102 E Rundberg in Austin (TX),Stray,Normal,Dog,Intact Male,7 months,Alaskan Husky Mix,Red/White
A759446,Roxy,10/2/2017 9:05,10/2/2017 9:05,Barton Skyway And S Lamar Blvd in Austin (TX),Stray,Injured,Dog,Intact Female,4 years,German Shepherd Mix,Tan
A759448,,10/2/2017 9:33,10/2/2017 9:33,North Lamar And Meadowlark Street in Austin (TX),Stray,Normal,Dog,Intact Female,1 month,Chihuahua Shorthair Mix,Black/Tan
A734337,Athena,10/2/2017 9:49,10/2/2017 9:49,7201 Levander Loop in Austin (TX),Public Assist,Normal,Dog,Spayed Female,1 year,Pit Bull Mix,Tan/White
A759449,*Shelby,10/2/2017 10:08,10/2/2017 10:08,Merrilltown Drive And Mopac Expressway in Austin (TX),Stray,Normal,Dog,Intact Male,7 months,Pit Bull Mix,Red/White
A702757,Mellow,10/2/2017 10:16,10/2/2017 10:16,2601 Lott Avenue in Austin (TX),Stray,Normal,Dog,Spayed Female,4 years,Catahoula Mix,Blue Merle/White
A759451,Rudolph,10/2/2017 10:23,10/2/2017 10:23,1020 Arthur Stiles Rd in Austin (TX),Stray,Normal,Dog,Intact Male,5 months,Pembroke Welsh Corgi Mix,Red/Tan
A759452,,10/2/2017 10:40,10/2/2017 10:40,12345 Lamplight Village Avenue in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Yorkshire Terrier Mix,Brown/Gray
A759453,Jinx,10/2/2017 10:47,10/2/2017 10:47,Austin (TX),Owner Surrender,Injured,Cat,Spayed Female,5 years,Domestic Shorthair Mix,Black
A759454,Luna,10/2/2017 10:57,10/2/2017 10:57,8403 Mesa Dr in Austin (TX),Stray,Normal,Dog,Spayed Female,12 years,Siberian Husky Mix,Black/White
A759456,,10/2/2017 11:05,10/2/2017 11:05,1720 Grand Avenue Parkway in Pflugerville (TX),Stray,Normal,Cat,Intact Male,4 months,Domestic Shorthair Mix,Brown Tabby/White
